TITLE,ACTIVE,URL_web,URL_facebook,URL_twitter,URL_youtube,URL_instagram,URL_telegram,URL_tiktok,URL_linkedin,DATE_START_year_offline,DATE_START_year_digital,DATE_START_day_digital,DATE_END_year_digital,DATE_END_day_digital,LOCATION_country,LOCATION_company_address,LOCATION_company_zipcode,LOCATION_town,REACH,NATIVE,PUBLISHER_media_group,PUBLISHER_company_name,PODCAST_offered,PODCAST_native,TOPIC_general_information,TOPIC_special_topic,TOPIC_special_topic_description,OWNERSHIP,DNR,ID_original,lat,lng,REVENUE_specify_other,LANGUAGE_specify_other,createdAt,updatedAt,publishedAt,URL_twitch,URL_whatsapp,platforms,languages,revenues,province,region
Radio Altea,true,http://www.radioaltea.com/,https://www.facebook.com/RadioAltea,https://twitter.com/radioaltea,,https://www.instagram.com/radioaltea/,,,,,2002,,,,ES,"Centro Juvenil, Carrer la Tella, s/n, 03590 Altea, Alicante",03590,Altea,local,false,,,true,false,true,General,,,false,ES_2755,38.6053973,-0.0446392,,,2022-09-06T09:21:57.497Z,2023-01-27T11:11:25.791Z,2022-09-06T09:22:58.469Z,,,"web, radio, app","spanish, valencian",,Alicante/Alacant,Comunitat Valenciana
Ràdio Arenys,true,http://www.radioarenys.cat/,https://www.facebook.com/radioarenys,https://twitter.com/radioarenys,https://www.youtube.com/user/RadioArenys,https://www.instagram.com/radioarenys/?hl=es,https://t.me/radioarenys,,,,2006,,,,ES,,08350,Arenys de Mar,local,false,,,true,false,true,General,,,false,ES_2760,41.5855397,2.5470339,,,2022-09-06T09:22:32.588Z,2023-01-27T11:11:15.293Z,2022-09-06T09:22:58.469Z,,,"app, web, radio",catalan,Advertising,Barcelona,Cataluña
Ràdio Arenys de Munt,true,http://www.radioarenysmunt.cat/,https://www.facebook.com/radioarenysmunt,https://twitter.com/RadioArenysMunt,,,,,,,,,,,ES,"Plaza de l'Església, nº 5, 2on. pis - Arenys de Munt",08358,Arenys de Munt,local,false,,,,,,,,,false,ES_2761,41.6093683,2.5408414,,,2022-09-06T09:22:32.489Z,2024-03-03T21:20:02.488Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Argentona,true,http://argentona.cat/la_radio,https://www.facebook.com/radioargentona,https://twitter.com/radioargentona,http://argentona.cat/ac_ayoutube,https://www.instagram.com/radioargentona/,,,,,2006,,,,ES,"Carrer les Parres, 21 – 23, 08310 Argentona, Barcelona",08310,Argebntona,local,false,,,true,false,true,General,,,false,ES_2762,41.5538481,2.404362,,,2022-09-06T09:22:31.493Z,2023-01-27T11:11:15.335Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,"Advertising, Subsidies (public or private)",Barcelona,Cataluña
Ràdio Artà,true,http://www.radioarta.cat/,https://www.facebook.com/RadioArtaMunicipal,https://twitter.com/RadioArta107_9,https://www.youtube.com/channel/UCTeaW2PZXNg7DRNTS1kAjNQ,,,,,,2015,,,,ES,"Plaça de l'Ajuntament, 1, 07570 Artà, Illes Balears",07570,Artà,local,false,,Ayuntamiento de Artà,true,false,true,General,,,false,ES_2766,39.6951167,3.3512107,,,2022-09-06T09:22:39.365Z,2023-01-27T11:10:53.220Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,Advertising,Illes Balears,Balears; Illes
Ràdio Badalona,false,http://www.radiob.cat/,,https://twitter.com/bdncom,,,,,,,2012,,2023,,ES,"Sant Agustí 11, 08915 Badalona (Barcelona)",08915,Badalona,local,false,XAL (Xarxa Audiovisual Local),Badalona Comunicació,true,false,true,General,,,false,ES_2774,41.4591172,2.2493867,,,2022-09-06T09:22:29.833Z,2024-03-03T18:02:57.258Z,2022-09-06T09:22:58.469Z,,,"radio, tv, app, web",catalan,Advertising,Barcelona,Cataluña
Radio Bala,false,https://radiobalamanresa.wordpress.com/,https://www.facebook.com/Radio-Bala-377893548975318,,,,,,,,,,2016,2016-02-04,ES,,,Manresa,local,,,,,,,,,,false,ES_2776,41.7295121,1.821158001,,,2022-09-06T09:22:10.890Z,2023-01-27T11:11:15.376Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Radio Balaguer,true,http://www.radiobalaguer.cat/portal/,https://www.facebook.com/R%C3%A0dio-Balaguer-1645461705666021,https://twitter.com/RadioBalaguer,https://www.youtube.com/channel/UCldgU2-_tKHt0iQ3jKv_UQA,https://www.instagram.com/radiobalaguer,https://t.me/radiobalaguer,,,,2006,,,,ES,Plaza Mercadal 1 Balaguer (La Noguera),25600,Balaguer,local,false,,,true,false,true,General,,,false,ES_2777,41.7895608,0.804651,,,2022-09-06T09:22:01.631Z,2023-01-27T11:11:21.142Z,2022-09-06T09:22:58.469Z,,,"app, radio, web",catalan,Advertising,Lleida,Cataluña
Ràdio Balsareny,false,http://www.radiobalsareny.org/,,,,,,,,,,,2018,2018-10-04,ES,,08660,Balsareny,local,false,,,,,,,,,false,ES_2779,41.8634562,1.8745219,,,2022-09-06T09:22:11.761Z,2023-01-27T11:11:15.397Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Banyoles,true,www.Radiobanyoles.cat,https://www.facebook.com/radiobanyoles,https://twitter.com/radiobanyoles,https://www.youtube.com/channel/UCwApJwoG5fOJ7D3Kl-bbU8w,https://www.instagram.com/radiobanyoles,,,,,2008,,,,ES,"Pere Alsius 11, segona planta - Apartat de Correus 248 - 17820 Banyoles (Pla de l'Estany)",17820,Pla de l'Estany,local,false,,,true,false,true,General,,,false,ES_2780,42.1148321,2.7539868,,,2022-09-06T09:22:35.653Z,2023-01-27T11:11:19.853Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,Advertising,Girona,Cataluña
Ràdio Barcelona,true,http://cadenaser.com/emisora/radio_barcelona/,https://www.facebook.com/radiobarcelona,https://twitter.com/radiobarcelona,https://www.youtube.com/user/radiobarcelonaser,https://www.instagram.com/radiobarcelona/,,,,,,,,,ES,"Gran Vía núm. 32, 28013 de Madrid",28013,Barcelona,local,false,Prisa,PRISA,true,true,true,General,,,false,ES_2781,40.420417,-3.703471,,,2022-09-06T09:16:36.074Z,2023-01-27T11:11:15.434Z,2022-09-06T09:22:58.469Z,,,"radio, web, app","catalan, spanish",Advertising,Barcelona,Cataluña
Ràdio Begues,true,http://www.radiobegues.cat/,https://www.facebook.com/radiobegues,https://twitter.com/radiobegues,,,,,,,2010,,,,ES,"Passeig de l'Església, 1 , 08859 Begues, Barcelona",08859,Begues,local,true,,Ayuntamiento de Begues,,,,,,public,false,ES_2783,41.3310595,1.9221762,,,2022-09-06T09:22:12.116Z,2024-03-03T21:20:16.156Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Blanes,true,http://www.radioblanes.cat/,https://www.facebook.com/radioblanes.cat,https://twitter.com/RadioBlanes,,,,,,,2010,,,,ES,"Avenida de la Pau, 4 - 17300 Blanes (Girona)",17300,Blanes,local,false,,,true,false,true,General,,,false,ES_2788,41.6785404,2.7889923,,,2022-09-06T09:22:35.983Z,2023-01-27T11:11:19.872Z,2022-09-06T09:22:58.469Z,,,"web, app, radio",catalan,,Girona,Cataluña
Ràdio Bon Matí,false,http://www.radiobonmati.net/,https://www.facebook.com/radiobonmati,https://twitter.com/rbonmati,,,,,,,,,,,ES,"Amer,1 2n 1a - 17164 - Sant Julià del Llor i Bonmatí",17164,Sant Julià del Llor i Bonmatí,local,false,,Associació Radiofònica de Bonmatí,,,,,,,false,ES_2789,41.9666313,2.6432784,,,2022-09-06T09:22:33.227Z,2023-01-27T11:11:19.889Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Girona,Cataluña
Ràdio Cabrera,true,http://audiovisualcabrera.net/,https://www.facebook.com/radiocabrera.demar,https://twitter.com/radiocabreramar,https://www.youtube.com/channel/UCMDLhdNEaZsSYZaXt7fm3rg,,,,,,2003,,,,ES,"Camí de Can Segarra, 40, 08349 Cabrera de Mar",08349,Cabrera del Mar,local,false,,Col·lectiu de Mitjans Audiovisuals de Cabrera de Mar,true,false,true,General,,private,false,ES_2793,41.5308745,2.3909083,servicios audiovisuales,,2022-09-06T09:22:31.386Z,2023-01-27T11:11:15.521Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,"Advertising, Consultancy, events and other sources",Barcelona,Cataluña
Ràdio Caldes,true,http://www.radiocaldes.cat/#/,https://www.facebook.com/RadioCaldes107.8fm,https://twitter.com/radiocaldes,,https://www.instagram.com/radiocaldes/,,,,,2008,,,,ES,"Centre Cívic i Cultural - Buenos Aires, 16 - 18 - 08140 Caldes de Montbui",08140,Caldes de Montbui,local,false,,,true,false,true,General,,,false,ES_2796,41.6338,2.1645,,,2022-09-06T09:22:20.244Z,2023-01-27T11:11:15.544Z,2022-09-06T09:22:58.469Z,,,"radio, app, web",catalan,,Barcelona,Cataluña
Radio Calella Televisió,true,http://www.radiocalella.cat,https://www.facebook.com/radiocalella,https://twitter.com/RadioCalellaTV,https://www.youtube.com/c/RadioCalellaTV,https://www.instagram.com/radiocalellatv/,,,,,2006,,,,ES,"Sant Jaume, 339, 08370 Calella, Barcelona",08370,Calella,local,false,,,true,false,true,General,,unknown,false,ES_2797,41.6174328,2.6618076,,,2022-09-06T09:22:34.447Z,2023-01-27T11:11:15.564Z,2022-09-06T09:22:58.469Z,,,"radio, tv, web",catalan,Advertising,Barcelona,Cataluña
Ràdio Canet,true,http://www.radiocanet.cat/,https://www.facebook.com/RadioCanet,https://twitter.com/radiocanetdemar,https://www.youtube.com/channel/UCMX6_pKVr_hWw3RmfroMpAQ,https://www.instagram.com/radiocanet/?hl=es,,,,,2010,,,,ES,"Font 8 1er, 08360, Canet de Mar",08360,Canet de Mar,local,false,,,true,false,true,General,,,false,ES_2801,41.5889734,2.5803886,,,2022-09-06T09:22:32.732Z,2023-01-27T11:11:15.584Z,2022-09-06T09:22:58.469Z,,,"web, radio",catalan,,Barcelona,Cataluña
Ràdio Canovelles City,false,http://www.radiocanovelles.com/,https://www.facebook.com/radiocanovelles,https://twitter.com/CanovellesCity,,,,,,,,,,,ES,,08420,Canovelles,local,false,,,,,,,,,false,ES_2802,41.6237835,2.2679632,,,2022-09-06T09:22:30.279Z,2023-01-27T11:11:15.604Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Cap de Creus,false,http://radiocapdecreus.radiostream321.com/,https://www.facebook.com/radiocapdecreus,https://twitter.com/Radiocapdecreus,,,,,,,,,,,ES,"Carles Rahola, 11, 17488 Cadaqués, Girona",17488,Cadaqués,local,false,,,,,,,,,false,ES_2803,42.2920169,3.2819021,,,2022-09-06T09:22:39.322Z,2023-01-27T11:11:19.909Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Girona,Cataluña
Ràdio Capellades,false,http://radiocapellades.net/,,,,,,,,,,,,,ES,,08786,Capellades,local,false,,,,,,,,,false,ES_2804,41.5309648,1.685923,,,2022-09-06T09:22:09.334Z,2023-01-27T11:11:15.624Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Capital de l'Empordà,true,http://www.radiocapital.cat/,https://www.facebook.com/capitalemporda,https://twitter.com/capitalemporda,https://www.youtube.com/capitalemporda,https://www.instagram.com/capitalemporda,https://t.me/capitalemporda,,,,2016,,,,ES,"Carrer de Santa Margarida, 17200 Palafrugell, Girona",17200,Palafrugell,local,false,,,true,false,true,General,,,false,ES_2805,41.9160255,3.1648139,,,2022-09-06T09:22:38.958Z,2023-01-27T11:11:19.929Z,2022-09-06T09:22:58.469Z,,,"web, radio",catalan,"Subsidies (public or private), Advertising",Girona,Cataluña
Ràdio Cardedeu,false,http://www.radiocardedeu.com/,https://www.facebook.com/radiocardedeu,https://twitter.com/radiocardedeu,,,,,,,,,,,ES,,08440,Cardedeu,local,false,,,,,,,,,false,ES_2807,41.6394024,2.3591531,,,2022-09-06T09:22:31.153Z,2023-01-27T11:11:15.646Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Ràdio Cassà,true,https://www.radiocassa.cat/,https://www.facebook.com/radiocassa,https://twitter.com/radiocassa,,https://www.instagram.com/radiocassa/,https://telegram.me/RadioCassaBot/,,,,2006,,,,ES,"Carrer Coma, 3, 17244 Cassà de la Selva, Girona",17244,Cassà de la Selva,local,false,,Ajuntament de Cassà de la Selva,true,false,true,General,,,false,ES_2814,41.8890363,2.8759667,,,2022-09-06T09:22:36.918Z,2023-01-27T11:11:19.949Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,Subsidies (public or private),Girona,Cataluña
Ràdio Castelldefels,true,http://www.radiocastelldefels.org/,https://www.facebook.com/radio.castelldefels,https://twitter.com/RadioCastelldef,,,,,,,,,,,ES,"Bisbe Urquinaona, 19, 08860 Castelldefels, Barcelona",08860,Castelldefels,local,false,,,,,,,,,false,ES_2815,41.282827,1.9778314,,,2022-09-06T09:22:12.404Z,2024-03-03T21:21:44.478Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Barcelona,Cataluña
Radio Castellón,true,http://cadenaser.com/emisora/radio_castellon/,https://www.facebook.com/radiocastellon,https://twitter.com/radiocastellon,https://www.youtube.com/channel/UCgW18wMJhEaR3dBy9A8y0ng,https://www.instagram.com/radiocastellon/,,,,,,,,,ES,"Calle José María Guinot Galán, 5, 12003 Castellón de la Plana, Castellón",12003,Castellón,local,false,Prisa,PRISA,true,true,true,General,,private,false,ES_2816,39.9852045,-0.0205001,,,2022-09-06T09:21:57.719Z,2023-01-27T11:11:27.019Z,2022-09-06T09:22:58.469Z,,,"web, radio, app","spanish, valencian","Advertising, Branded content",Castellón/Castelló,Comunitat Valenciana
Ràdio Celrà,true,http://radio.celra.cat/,https://www.facebook.com/radio.celra,https://twitter.com/radioCelra,https://www.youtube.com/channel/UCj8TIqwl3a-te7pYYxuKFNA,https://www.instagram.com/radiocelra/,,,,,2006,,,,ES,"Ctra. de Juià, 46 Celrà El Gironès 17460 Catalunya",17460,Celrà,local,false,,Ayuntamiento de Celrà,true,false,true,General,,public,false,ES_2820,42.02686,2.874074,,,2022-09-06T09:22:36.817Z,2023-01-27T11:11:19.969Z,2022-09-06T09:22:58.469Z,,,"web, radio",catalan,,Girona,Cataluña
Ràdio Ciutat de Tarragona,true,http://rctgn.cat/,https://www.facebook.com/rctgn,https://twitter.com/rctgn,http://www.youtube.com/c/RctgnCat,https://www.instagram.com/radiociutattarragona/,https://t.me/radiociutattarragona,,,,2014,,,,ES,"Rambla Nova, 113, 43001 Tarragona",43001,Tarragona,local,false,,Radio City Group,true,true,true,General,,private,false,ES_2828,41.1181267,1.2479638,,,2022-09-06T09:22:04.903Z,2023-01-27T11:11:22.541Z,2022-09-06T09:22:58.469Z,,,"radio, web, app",catalan,Subsidies (public or private),Tarragona,Cataluña
Ràdio Ciutat Vella,false,http://www.radiociutatvella.es/,https://www.facebook.com/radiociutatvella,https://twitter.com/radiovella,https://www.youtube.com/user/radiociutatvella,https://www.instagram.com/radio_ciutat_vella/,,,,,2009,,2023,,ES,"Carrer de la Riera Alta, 13, 08001 Barcelona",08001,Barcelona,local,false,,,true,false,false,Otros,variedades-taller de radio,,false,ES_2829,41.3804401,2.1666366,,,2022-09-06T09:22:20.567Z,2024-03-03T21:24:34.878Z,2022-09-06T09:22:58.469Z,,,"web, radio",catalan,,Barcelona,Cataluña
Ràdio Cocentaina,true,http://www.radiococentaina.com/,https://www.facebook.com/Radio-Cocentaina-396880560422836,https://twitter.com/RadioCocentaina,,https://www.instagram.com/radiococentaina/,,,,,2011,,,,ES,"Plaça la Vila, 1, 03820 Cocentaina, Alacant",03820,Cocentaina,local,false,,,true,false,true,General,,,false,ES_2832,38.7441365,-0.4400491,,,2022-09-06T09:21:51.546Z,2023-02-17T13:51:45.629Z,2022-09-06T09:22:58.469Z,,,"radio, web",valencian,Advertising,Alicante/Alacant,Comunitat Valenciana
Ràdio Cornellà,true,http://www.radiocornella.cat/,https://www.facebook.com/radiocornella,https://twitter.com/radiocornella,https://www.youtube.com/user/RadioCornella,https://www.instagram.com/radiocornella/,,,,,2007,,,,ES,"Costa Brava, 7, 08940 Cornellà de Llobregat",08940,Cornellà de Llobregat,local,false,,,true,false,true,General,,,false,ES_2838,41.3602995,2.0724296,,,2022-09-06T09:22:14.158Z,2023-01-27T11:11:15.705Z,2022-09-06T09:22:58.469Z,,,"web, radio, app",catalan,Advertising,Barcelona,Cataluña
Ràdio Cubelles,true,http://www.radiocubelles.cat/,https://www.facebook.com/radiocubelles,https://twitter.com/RCubelles,https://www.youtube.com/channel/UCChfWLCbhR1I1h_H3iLPHqA,https://www.instagram.com/rcubelles/?hl=es,https://t.me/s/radiocubelles,,,,2006,,,,ES,"Colom, 7 08880 Cubelles",08880,Cubelles,local,false,,Ajuntament de Cubelles,true,false,true,General,,,false,ES_2842,41.2085908,1.6731257,,,2022-09-06T09:22:09.291Z,2023-01-27T11:11:15.724Z,2022-09-06T09:22:58.469Z,,,"radio, web, app",catalan,Advertising,Barcelona,Cataluña
Ràdio Cunit,false,http://www.radiocunit.cat/php/inicio.php?seccion=inicio,https://www.facebook.com/radiocunit,https://twitter.com/RadioCunit,,,,,,,,,2018,2018-04-23,ES,"Francesc Maciá, 43, 1 r 43881 Cunit",43881,Cunit,local,false,,,,,,,,,false,ES_2843,41.1977817,1.6350914,,,2022-09-06T09:22:09.163Z,2023-01-27T11:11:22.566Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Tarragona,Cataluña
Ràdio Despí,true,http://www.radiodespi.net/,https://www.facebook.com/radiodespi,https://twitter.com/radiodespi,https://www.youtube.com/radiodespi,https://instagram.com/radiodespi,,,,,2006,,,,ES,"Avenida de Barcelona, 64, 08970 Sant Joan Despí, Barcelona, España",08970,Sant Joan Despí,local,false,,,true,false,true,General,actualidad y programación variada,,false,ES_2845,41.3710036,2.0764594,,,2022-09-06T09:22:14.394Z,2023-01-27T11:11:15.745Z,2022-09-06T09:22:58.469Z,,,"web, radio","spanish, catalan",Advertising,Barcelona,Cataluña
Ràdio Desvern,true,http://www.radiodesvern.com/,https://www.facebook.com/radiodesvernoficial,https://twitter.com/radiodesvern,,https://www.instagram.com/radiodesvern/,,,,,2002,,,,ES,"Carrer Carles Mercader, 17, 08960 Sant Just Desvern, Barcelona",08960,Sant Just Desvern,local,false,,,true,false,true,General,,,false,ES_2846,41.386966,2.0755448,,,2022-09-06T09:22:14.309Z,2023-01-27T11:11:15.765Z,2022-09-06T09:22:58.469Z,,,"radio, web, app",catalan,Advertising,Barcelona,Cataluña
Ràdio Dos 84,false,http://www.radiodos84.com/,,,,,,,,,,,2018,2018-10-11,ES,"Ravalet, 40 - 17450 – Hostalric (Girona",17450,Hostalric,local,false,,,,,,,,,false,ES_2850,41.7451,2.64261,,,2022-09-06T09:22:33.189Z,2023-01-27T11:11:19.985Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Girona,Cataluña
Radio Elche,true,http://cadenaser.com/emisora/radio_elche/,https://www.facebook.com/RadioElcheCadenaSER,https://twitter.com/RadioElcheSER,,https://www.instagram.com/radioelcheser/,,,,,,,,,ES,"Carrer Dr. Caro, 43, 03201 Elx, Alacant",03201,Elche,local,false,Prisa,PRISA,true,true,true,General,,private,false,ES_2861,38.2675633,-0.7010891,,,2022-09-06T09:21:48.868Z,2023-01-27T11:11:25.884Z,2022-09-06T09:22:58.469Z,,,"web, app, radio","valencian, spanish",Advertising,Alicante/Alacant,Comunitat Valenciana
Radio Esparreguera,true,https://www.radioesparreguera.cat/,https://es-es.facebook.com/pages/category/Company/R%C3%A0dio-Esparreguera-486111205087/,https://twitter.com/EsparregueraFM,,,,,,,2018,,,,ES,"Carrer Ferran Puig, 36, 08292 Esparreguera, Barcelona",08292,Esparreguera,local,false,,,true,false,true,General,municipal,public,false,ES_2866,41.5413213,1.8670294,,,2022-09-06T09:22:11.634Z,2023-01-27T11:11:15.784Z,2022-09-06T09:22:58.469Z,,,"web, app, radio",catalan,,Barcelona,Cataluña
Radio Esport Valencia,false,http://radioesport914.com/,https://www.facebook.com/radioesport914,https://twitter.com/radioesport914,,,,,,,,,,,ES,"Av. del Mestre Rodrigo, 84, 46035 València",46035,Valencia,local,false,,,,,,,,,false,ES_2870,39.4898986,-0.4061492,,,2022-09-06T09:21:52.394Z,2023-01-27T11:11:29.194Z,2022-09-06T09:22:58.469Z,,,web,"spanish, valencian",,Valencia/València,Comunitat Valenciana
Ràdio Estel,true,http://www.radioestel.com/,https://www.facebook.com/radioestelbcn,https://twitter.com/radioestel,,https://www.instagram.com/radioestel/,,,,,1999,,,,ES,"Comtes de Bell-lloc, 67-69, Barcelona",08014,,local,false,,Fundació Catalunya Cristiana,true,false,false,Religión y espiritualidad,,private,false,ES_2871,41.3798313,2.1374476,,,2022-09-06T09:22:16.948Z,2023-01-27T11:11:15.801Z,2022-09-06T09:22:58.469Z,,,"web, radio, app",catalan,"Suscription, membership or payment, Subsidies (public or private), Advertising",Barcelona,Cataluña
Ràdio Èxit,false,http://www.radioexit.com/,,,,,,,,,,,,,ES,,,Ibiza,local,false,,,,,,,,,false,ES_2875,39.0200099,1.4821482,,,2022-09-06T09:22:08.502Z,2023-01-27T11:10:53.280Z,2022-09-06T09:22:58.469Z,,,web,catalan,,Illes Balears,Balears; Illes
Ràdio Falset,true,http://www.radiofalset.cat/,https://www.facebook.com/radiofalset,https://twitter.com/radiofalset,,,,,,,2006,,,,ES,Plaza de la Quartera 6-A - 43730 - Falset,43730,Priorat,local,false,,,true,false,true,General,,private,false,ES_2877,41.1461312,0.8203784,,,2022-09-06T09:22:01.753Z,2023-01-27T11:11:22.586Z,2022-09-06T09:22:58.469Z,,,"radio, app, web",catalan,Advertising,Tarragona,Cataluña
Ràdio Flaixbac,true,http://www.radioflaixbac.cat/,https://www.facebook.com/flaixbac,https://twitter.com/radioflaixbac,https://www.youtube.com/user/RadioFlaixbac,https://www.instagram.com/flaixbacoficial/,,,,,2006,,,,ES,"Passeig de Gràcia, 55, novena planta - 08007 Barcelona",08007,,local,false,,"Ràdio Flaixbac, SA",true,false,false,Ocio y entretenimiento,,private,false,ES_2880,41.3923037,2.1635693,,,2022-09-06T09:22:20.141Z,2023-01-27T11:11:15.820Z,2022-09-06T09:22:58.469Z,,,"radio, app, web",catalan,"Advertising, Branded content",Barcelona,Cataluña
Ràdio Flix,true,http://www.radioflix.cat/,https://www.facebook.com/radioflix,https://twitter.com/radioflix_,,,,,,,2007,,,,ES,,,Flix,local,false,,,true,false,true,General,,unknown,false,ES_2881,,,,,2022-09-06T09:22:47.620Z,2023-01-27T11:11:22.607Z,2022-09-06T09:22:58.469Z,,,"radio, web",catalan,,Tarragona,Cataluña
Ràdio Gavà,true,http://www.radiogava.cat/#/,https://www.facebook.com/radiogava912fm/,https://twitter.com/AmbGdeGava,,https://www.instagram.com/radiogava/,,,,,2016,,,,ES,Guifré el Pelós n.4,08850,Gavà,local,false,,,true,false,true,General,,public,false,ES_2886,41.30656,1.99622,,,2022-09-06T09:22:12.481Z,2023-01-27T11:11:15.840Z,2022-09-06T09:22:58.469Z,,,"app, tv, web, radio",catalan,,Barcelona,Cataluña
