media,area_of_influence,ojd,CCAA,PROV,AREA,platform,PGD,distribution,Origin,media_iber,active_iber,url_iber,address_iber,zipcode_iber,lat_iber,lng_iber,platform_iber,province_iber,CCAA_iber
,,,,,,,,,,radio palau,True,radiopalau.cat,"Carrer del Camí Reial, 142, 08184 Palau-solità i Plegamans, Barcelona",8184.0,41.5872705,2.179068,"app, radio, web",Barcelona,CAT
,,,,,,,,,,radio pego,True,radiopego.com,"Plaça Mercat, 13, 03780 Pego, Alacant",3780.0,38.8415052,-0.1161225,"web, radio",Valencia/València,PV
,,,,,,,,,,radio piera,False,radiopiera.cat,,8784.0,41.5217462,1.7502311,"web, radio",Barcelona,CAT
,,,,,,,,,,ràdio pineda,True,radiopineda.com,"Justícia, 23-25 - 08397 PINEDA DE MAR (Barcelona)",8397.0,41.6231483,2.6886724,"radio, web, app",Barcelona,CAT
,,,,,,,,,,ràdio pinsania,False,radiopinsania.wordpress.com,,,42.1012595,1.8439221,web,Barcelona,CAT
,,,,,,,,,,ràdio pista,True,radiopista.cat,"Major, 46 - 08550 Els Hostalets de Balenya, Barcelona",8550.0,41.8124895,2.2348543,"web, app, radio",Barcelona,CAT
,,,,,,,,,,ràdio platja d’aro,True,rpa.cat,"17250 Playa de Aro, Girona",17250.0,41.821796,3.0651328,"radio, web",Girona,CAT
,,,,,,,,,,radio pollença,False,radiopollença.net,"Carrer de Sant Domingo, 6, 07460 Pollença, Illes Balears",7460.0,39.8758282,3.0167698,web,Illes Balears,IB
,,,,,,,,,,ràdio premià de mar,True,radiopremiademar.org,"Eixample, 80, 08330 Premià de Mar, Barcelona",8330.0,41.4946642,2.3591531,"app, radio, web",Barcelona,CAT
,,,,,,,,,,ràdio puig-reig,True,radiopuig-reig.net,"Carrer Pau Casals, 1, 08692 Puig-reig",8692.0,41.97402,1.87903,"web, app, radio",Barcelona,CAT
,,,,,,,,,,ràdio ràpita,True,enacast.com,"Plaza Carles III, 13 - 43540 Sant Carles De La Ràpita - Tarragona",43540.0,40.6211045,0.5928936,"radio, web",Tarragona,CAT
,,,,,,,,,,ràdio reus,True,cadenaser.com,"Carrer del Pintor Bergadà, 3, 43204 Reus, Tarragona",43204.0,41.1523001,1.1089203,"radio, web, app",Tarragona,CAT
,,,,,,,,,,radio ripol ona 90,False,corisamediagrup.com,,,41.49845,2.1569325,"web, radio, tv",Girona,CAT
,,,,,,,,,,ràdio rosselló,False,radiorossello.radiostream321.com,"Av. Catalunya, 25124 Rosselló, Lleida",25124.0,41.696519,0.5962448,web,Lleida,CAT
,,,,,,,,,,ràdio rubí,True,radiorubi.fm,,,,,"web, radio, app",Barcelona,CAT
,,,,,,,,,,ràdio sabadell,True,radiosabadell.fm,"del Doctor Puig 18, Sabadell",8202.0,41.5490799,2.1093,"radio, web, app",Barcelona,CAT
,,,,,,,,,,ràdio sallent,False,radiosallent.cat,"Passeig Biblioteca, 08650 Sallent, Barcelona",8650.0,41.8224405,1.8982305,"web, radio",Barcelona,CAT
,,,,,,,,,,ràdio salut,True,radiosalut.com,"Avenida Diagonal,460 3º 08006 Barcelona.",8006.0,41.396202,2.1572407,"web, radio",Barcelona,CAT
,,,,,,,,,,radio san font,True,radiosantfost.cat,,8105.0,41.51979824,2.233061969,"radio, app, web",Barcelona,CAT
,,,,,,,,,,ràdio sant andreu,True,radiosantandreu.com,"Av Constitució 24, 08740 Sant Andreu de la Barca",8740.0,41.449461,1.967272,"web, radio",Barcelona,CAT
,,,,,,,,,,ràdio santa perpetua,True,staperpetua.org,"Camí de la Granja, s/n, 08130 Santa Perpètua de Mogoda, Barcelona",8130.0,41.5266718,2.1870267,"radio, web",Barcelona,CAT
,,,,,,,,,,ràdio sant boi,True,radiosantboi.cat,"Plaza Ajuntament, 1 - 08830 Sant Boi de Llobregat",8830.0,41.3476983,2.0432784,"radio, app, web",Barcelona,CAT
,,,,,,,,,,ràdio sant cebrià,False,radiosantcebria.cat,"Miquel Martí i Pol, 2 - Sant Cebrià de Vallalta",8396.0,41.6192958,2.6010883,web,Barcelona,CAT
,,,,,,,,,,ràdio sant feliu,True,rsf.cat,Abadia s/n - 17220 Sant Feliu de Guíxols,17220.0,41.7850237,3.031659,"web, radio",Girona,CAT
,,,,,,,,,,ràdio sant hilari,False,radiosanthilari.com,"Plaza Gravalosa, 4 17403 Sant Hilari Sacalm",17403.0,41.8788842,2.5097174,web,Girona,CAT
,,,,,,,,,,ràdio sant joan,False,rsj.cat,"Ctra.D'Olot, 53  -  17857 St. Joan les Fonts (Girona)",17857.0,42.2121238,2.5109837,web,Girona,CAT
,,,,,,,,,,ràdio sant pere i sant pau,False,radiospsp.com,"Edif. Perú, baixos local 2 - 43007 Tarragona",43007.0,41.14320143,1.259411832,web,Tarragona,CAT
,,,,,,,,,,ràdio sant quirze,True,radiosantquirze.cat,"C Pompeu Fabra, 25, 6 08192 Sant Quirze del Vallès",8192.0,41.532511,2.0803467,"radio, app, web",Barcelona,CAT
,,,,,,,,,,ràdio sant sadurní,False,radiosantsadurni.wordpress.com,Pompeu Fabra 34 08770 Sant Sadurní d’Anoia,8770.0,41.4238872,1.7905945,web,Barcelona,CAT
,,,,,,,,,,ràdio sant vicenç,True,radiosvh.info,"Carrer de Barcelona, 16-18, 08620 Sant Vicenç dels Horts, Barcelona",8620.0,41.3937348,2.0110824,"radio, web",Barcelona,CAT
,,,,,,,,,,ràdio sarrià,False,radio.sarriadeter.cat,"Firal, 60 - 17840 Sarrià de Ter (Girona)",17840.0,42.0177275,2.8245743,web,Girona,CAT
,,,,,,,,,,ràdio sentmenat,False,radiosentmenat.com,,,41.6130052,2.1359861,web,Barcelona,CAT
,,,,,,,,,,ràdioseu,True,radioseu.cat,"Apartat de Correus, 125, 25700 La Seu d'Urgell",25700.0,42.3575784,1.4555525,"web, radio",Lleida,CAT
,,,,,,,,,,ràdio silenci,True,radiosilenci.cat,"Carrer dels Banys, 8, 08530 La Garriga, Barcelona",8530.0,41.6842294,2.28549,"web, app, radio",Barcelona,CAT
,,,,,,,,,,ràdio sió agramunt,False,radiosio.cat,"Ronda dels Comptes d'Urgell s/n - Edifici Casal Agramuntí, 1a planta - Agramunt (Lleida)",25310.0,41.78817,1.0960204,web,Lleida,CAT
,,,,,,,,,,radio star terrassa,True,radiostarterrassa.com,"Carrer de Joan XXIII, 31, 08227 Terrassa, Barcelona",8227.0,41.5712156,2.0361878,"radio, web",Barcelona,CAT
,,,,,,,,,,ràdio súria,True,radiosuria.cat,"Tarragona 15-17, Súria, Barcelona",8260.0,41.8313089,1.7540218,"radio, web",Barcelona,CAT
,,,,,,,,,,ràdio taradell,True,radiotaradell.com,"Centre Cultural Costa i Font - Ctra. de Balenyà, 101 · 08552 Taradell",8552.0,41.8710243,2.2846626,web,Barcelona,CAT
,,,,,,,,,,radioteatre,True,radioteatre.com,,,41.5631482,2.0054917,"radio, web",Barcelona,CAT
,,,,,,,,,,ràdio tiana,True,lalocal.tianat.cat,"Carrer Marquès de Monistrol, 3, 08391 Tiana, Barcelona",8391.0,41.4813801,2.2689827,web,Barcelona,CAT
,,,,,,,,,,ràdio tordera,True,radiotordera.cat,"Ciutadans, 2 - 08490 Tordera - (Barcelona)",8490.0,41.701313,2.7189138,"app, web, radio",Barcelona,CAT
,,,,,,,,,,ràdio tortosa,False,radiotortosa.cat,"Montcada, 27 baixos - 43500 Tortosa",43500.0,40.8133436,0.5236979,web,Tarragona,CAT
,,,,,,,,,,radio uji,False,radio.uji.es,"Avenida de Vicent Sos Baynat, s/n, 12071 Castellón de la Plana, Castellón",12701.0,39.992369,-0.0648462,"radio, web",Castellón/Castelló,PV
,,,,,,,,,,ràdio ulldecona i tvu,True,radioulldecona.net,"Carrer Major, 94, 43550 Ulldecona, Tarragona",43550.0,40.5969118,0.4472167,"tv, web, radio",Tarragona,CAT
,,,,,,,,,,radio umh,True,radio.umh.es,"Avinguda de la Universitat d'Elx, s/n, 03202 Elx, Alacant",3202.0,38.2744134,-0.6805256,"radio, app, web",Alicante/Alacant,PV
,,,,,,,,,,radio valencia,True,cadenaser.com,"Carrer de Don Juan de Austria, 3, 46002 València",46002.0,39.4704962,-0.373088,"radio, app, web",Valencia/València,PV
,,,,,,,,,,ràdio vallromanes,False,radio.vallromanes.cat,"Plaza de l’Església, 6. 08188 Vallromanes (Barcelona)",8188.0,41.5233876,2.2975183,"web, radio",Barcelona,CAT
,,,,,,,,,,ràdio vic,True,radiovic.cat,"08500, Rambla de Montcada, 28, 08500 Vic, Barcelona",8500.0,41.9287875,2.2581843,"app, web, print, radio",Barcelona,CAT
,,,,,,,,,,ràdio vilablareix,True,radiovilablareix.cat,"Perelló, número 108, Edifici Can Ballí – 1a planta – 17180 Vilablareix",17180.0,41.9527253,2.7938198,"app, web, radio",Girona,CAT
,,,,,,,,,,ràdio vilafant,True,radiovilafant.net,Figueres nº 5 17740 VILAFANT,17740.0,42.2466919,2.9379762,"radio, web",Girona,CAT
,,,,,,,,,,radio vila-real,True,radiovila-real.es,"Ausias March, 1 bajo - 12540 Vila-real (Castellón)",12540.0,39.9390363,-0.0972203,"radio, web",Castellón/Castelló,PV
,,,,,,,,,,ràdio vila-sacra,False,radiovila-sacra.cat,"Plaza de les Escoles, 1 - 17485 Vila-sacra",17485.0,42.2654013,3.0182054,web,Girona,CAT
,,,,,,,,,,ràdio vitamènia,False,radiovitamenia.wordpress.com,Santa Maria de Palautordera,8460.0,41.6933702,2.4458308,"web, radio",Barcelona,CAT
,,,,,,,,,,ràdio voltregà,True,radiovoltrega.com,"Ateneu de Sant Hipòlit - Bisbe Morgades, 1 - Sant Hipòlit de Voltregà (Osona)",8512.0,42.0158634,2.2385985,"web, radio",Barcelona,CAT
,,,,,,,,,,rap 107,True,rap107.fm,"Avda Lluís Companys, 19, 4 planta - 08150 Parets del Vallès (Barcelona)",8150.0,41.5725458,2.2314693,"radio, app, web",Barcelona,CAT
,,,,,,,,,,remember ràdio joventut,False,radiojoventut.es,,,40.7288023,0.5911307,"web, radio, app",Tarragona,CAT
,,,,,,,,,,report.cat,True,report.cat,"Rambla de Catalunya, 10, 08007 Barcelona",8007.0,41.3881611,2.1680116,web,Barcelona,CAT
,,,,,,,,,,revista alella,True,revistaalella.cat,"Eduard Serra i Güell, 2 - 08328 - Alella",8328.0,41.4959095,2.2917871,"print, web",Barcelona,CAT
,,,,,,,,,,revista baix empordà,True,revistabaixemporda.cat,"LÓPEZ PUIGCERVER, 142 - 17230 - PALAMÓS (GIRONA)",17230.0,41.8505066,3.1298161,"print, web",Girona,CAT
,,,,,,,,,,revista caramella,True,revistacaramella.cat,"C. Major, 5 - 08513 Prats de Lluçanès",8513.0,42.0079892,2.0293979,"print, web",Barcelona,CAT
,,,,,,,,,,revista castells,True,revistacastells.cat,"Pilar Franquet, 8 - 08870 Sitges",8870.0,41.2430318,1.8112536,web,Barcelona,CAT
,,,,,,,,,,revista de catalunya,False,revistadecatalunya.cat,"Jovellanos, 2, principal 2a - 08001 Barcelona",8001.0,41.3850896,2.1680308,web,Barcelona,CAT
,,,,,,,,,,revista de girona,True,revistadegirona.cat,Pujada de Sant Martí núm. 4-5 de Girona,17004.0,41.9842514,2.8259468,"print, web",Girona,CAT
,,,,,,,,,,revista musical catalana,True,revistamusical.cat,"Palau de la Música, 4-6 - 08003 Barcelona",8003.0,41.3875475,2.1753859,"print, web",Barcelona,CAT
,,,,,,,,,,revista som i serem,False,revistasomiserem.com,,,41.6177221,0.6200206,web,Lleida,CAT
,,,,,,,,,,ribeirabaixa.info,False,riberabaixa.info,,46410.0,39.2033565,-0.3113278,web,Valencia/València,PV
,,,,,,,,,,ribera tv,True,riberatelevisio.com,"Calle Gral. Castaños, 1, 46600 Alzira, Valencia",46600.0,39.1559454,-0.4461519,"tv, web",Valencia/València,PV
,,,,,,,,,,ripollet ràdio,True,ripolletradio.cat,"Rambla de Sant Jordi, 6 (Ripollet)",8291.0,41.4979453,2.1586273,"radio, web",Barcelona,CAT
,,,,,,,,,,roda de berà radio,False,web.rodadebera.cat,,,41.1870487,1.4604155,web,Tarragona,CAT
,,,,,,,,,,roses avui,False,rosesavui.com,"Gran Via Pau Casals, 109, 17480 Roses (Girona)",17480.0,42.2628083,3.1826139,web,Girona,CAT
,,,,,,,,,,rtv10 - ràdio i televisió de sant esteve sesrovires,False,rtv10.net,De les flors 2 - 08635 Sant Esteve Sesrovires - Barcelona (Catalunya),8635.0,41.4922181,1.8740453,"web, radio, tv",Barcelona,CAT
,,,,,,,,,,rtv el vendrell,True,rtvelvendrell.cat,"Plaza Vella, 1, del Vendrell",43700.0,41.22022926,1.53528611,"web, radio, tv",Tarragona,CAT
,,,,,,,,,,rtv vilafranca,True,rtvvilafranca.cat,"Plaza Penedès nº 4, 4a - 08720 Vilafranca del Penedès",8720.0,41.3443404,1.6988988,"tv, app, web, radio",Barcelona,CAT
,,,,,,,,,,rubí informa,False,rubiinforma.com,"Santa Llúcia, 82, Baixos, Terrassa, 08222 - Barcelona.",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,rubí tv,True,rubitv.cat,"Portal Rubí, Avinguda Barcelona, 57 , Rubí, Barcelona",8191.0,41.4877244,2.0311648,web,Barcelona,CAT
,,,,,,,,,,sabadell informa,False,sabadellinforma.com,"Santa Llúcia, 82, Baixos, Terrassa, 08222 - Barcelona",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,salut i força,True,saludediciones.com,"Joan d’Àustria, 14, 4º A – 07010 Palma de Mallorca",7010.0,39.5896377,2.6486412,"web, print",Illes Balears,IB
,,,,,,,,,,sant andreu tv,False,santandreutv.com,"Sant Andreu de la Barca, Bonanventura Pedemonte, 08740",8740.0,41.4460469,1.9676563,"web, tv",Barcelona,CAT
,,,,,,,,,,sant boi notícies,False,sbn.cat,apartat de correus 176 (08830 Sant Boi de Llobregat),8830.0,41.3458415,2.035041,web,Barcelona,CAT
,,,,,,,,,,sant cugat informa,False,santcugatinforma.com,"Santa Llúcia, 82, Baixos, Terrassa, 08222 - Barcelona",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,sants ràdio,True,sants3radio.cat,"Constitució 17, 08014 Barcelona.",8014.0,41.3696837,2.1380616,"radio, web, app",Barcelona,CAT
,,,,,,,,,,sapiens,True,sapiens.cat,"Premià, 15. 2a planta. 08014. Barcelona",8014.0,41.3764963,2.1389247,"app, web, print",Barcelona,CAT
,,,,,,,,,,sarment,True,ccbalsareny.cat,"Plaça del Rector Roc Garcia, 08660 Balsareny, Barcelona",8660.0,41.8630495,1.877149,"print, web",Barcelona,CAT
,,,,,,,,,,scanner fm,True,scannerfm.com,"Príncep de Viana 20, 08001 Barcelona",8001.0,41.3798086,2.1638086,"app, web",Barcelona,CAT
,,,,,,,,,,semprevalencia.com,True,semprevalencia.com,"Eduardo Boscà 25 Pta 5, 46023 Valencia",46023.0,39.4648027,-0.3574315,web,Valencia/València,PV
,,,,,,,,,,sentmenat,False,sentmenat.com,,8181.0,41.6130052,2.1359861,web,Barcelona,CAT
,,,,,,,,,,ser catalunya,True,cadenaser.com,"Casp, 6, 08010 Barcelona",8010.0,41.3888249,2.1701846,"app, web, radio",Barcelona,CAT
,,,,,,,,,,ser tarragona,True,cadenaser.com,"Av. de Roma, 5, 43005 Tarragona",43005.0,41.1189098,1.242678,"radio, app, web",Tarragona,CAT
,,,,,,,,,,set accents,True,7accents.cat,"Plaza Sant Joan, 18 1r B - 25007 - Lleida",25007.0,41.6161026,0.6278692,"web, print",Lleida,CAT
,,,,,,,,,,social,True,social.cat,"C. Cristòfol Colom, 3 5-A 08402 Granollers (Barcelona)",8402.0,41.6003346,2.2874673,web,Barcelona,CAT
,,,,,,,,,,solsona fm,False,solsonafm.media,,,41.9933358,1.515464,web,Lleida,CAT
,,,,,,,,,,somatents,False,somatents.com,"Reina Amàlia, 31, 08001 Barcelona",8001.0,41.3769692,2.1672358,web,Barcelona,CAT
,,,,,,,,,,som garrigues,True,somgarrigues.cat,"nou, 2 - 25400 LES BORGES BLANQUES",25400.0,41.5207201,0.8685747,"web, print",Lleida,CAT
,,,,,,,,,,som granollers,True,somgranollers.cat,"Rambla Pompeu Fabra, 32 - 08100 Mollet del Vallès (Barcelona)",8100.0,41.540286,2.2187857,"print, web",Barcelona,CAT
,,,,,,,,,,som mollet,True,sommollet.cat,"Rambla Pompeu Fabra, 32 - 08100 Mollet del Vallès (Barcelona)",8100.0,41.540286,2.2187857,"print, web",Barcelona,CAT
,,,,,,,,,,som montmeló,True,sommontmelo.cat,"Rambla Pompeu Fabra, 32 - 08100 Mollet del Vallès (Barcelona)",8100.0,41.540286,2.2187857,"web, print",Barcelona,CAT
,,,,,,,,,,som montornès,True,sommontornes.cat,"Rambla Pompeu Fabra, 32 - 08100 Mollet del Vallès (Barcelona)",8100.0,41.540286,2.2187857,"web, print",Barcelona,CAT
,,,,,,,,,,som vallés,True,somvalles.cat,"Rambla Pompeu Fabra, 32 - 08100 Mollet del Vallès (Barcelona)",8100.0,41.540286,2.2187857,"print, web",Barcelona,CAT
,,,,,,,,,,super deporte,True,superdeporte.es,"Traginers, 7 - 46014 Valencia",46014.0,39.4598938,-0.406591,"web, print, app",Valencia/València,PV
,,,,,,,,,,tac 12 tv,True,tac12.alacarta.cat,,,41.1440967,1.4009454,"tv, web",Tarragona,CAT
,,,,,,,,,,taradell,True,taradell.com,,8552.0,41.8749392,2.28642,web,Barcelona,CAT
,,,,,,,,,,taronja digital anoia,True,canaltaronja.cat,"Nou, 47, 08241 Manresa, Barcelona",8241.0,41.7251083,1.8244711,web,Barcelona,CAT
,,,,,,,,,,tarragona 21,True,tarragona21.com,"Avenida Països Catalans, 28B 43007 TARRAGONA",43007.0,41.133499,1.2467065,web,Tarragona,CAT
,,,,,,,,,,tarragona empresarial,True,tarragonaempresarial.com,,,,,"print, web",Tarragona,CAT
,,,,,,,,,,tarragonanoticias.com,True,tarragonanoticias.com,,,41.1188827,1.2444909,web,Tarragona,CAT
,,,,,,,,,,tarragona ràdio,True,tarragonaradio.cat,"Avenida Roma 5-B, 1r 1ª. - 43005 Tarragona - ES",43005.0,41.1187986,1.2427974,"app, web, radio",Tarragona,CAT
,,,,,,,,,,televisió d’eivissa i formentera,True,teftv.com,"Camí Vell de Sant Mateu, 3 Edif. Grupo Prensa Pitiusa 07800 - Eivissa - Illes Balears - See more at: http://teftv.com/#sthash.oslDfLzJ.dpuf",7800.0,38.9218089,1.4287497,"web, tv",Illes Balears,IB
,,,,,,,,,,televisió de vandellòs,True,tvvandellos.cat,,,40.990924,0.9237179,"tv, web",Tarragona,CAT
,,,,,,,,,,televisió sant cugat,True,tvsantcugat.cat,"Avinguda de Cerdanyola, 98, Sant Cugat del Vallès",8173.0,41.4762386,2.0960466,"tv, web, print",Barcelona,CAT
,,,,,,,,,,temes d’avui,True,lanostrarevista.temesdavui.org,"Rosselló, 192 pral. - 08008 Barcelona",8008.0,41.3928264,2.1570347,"web, print",Barcelona,CAT
,,,,,,,,,,terrassa digital,True,terrassadigital.cat,"Plaza de la Farinera, 5 -08222 - TERRASSA",8222.0,41.5606086,2.0228899,"tv, web, radio",Barcelona,CAT
,,,,,,,,,,terrassa informa,False,terrassainforma.com,"Santa Llúcia, 82, baixos - Terrassa, Barcelona - 08222",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,territoris,True,territoris.cat,"Girona 15, locales 3-25230 Mollerussa (Lleida)",25230.0,41.6226857,0.8913523,web,Lleida,CAT
,,,,,,,,,,teveon,True,teveon.tv,"Avenida Remolins, 24 | 43500 TORTOSA",43500.0,40.8182888,0.5225764,"web, tv",Tarragona,CAT
,,,,,,,,,,the new barcelona post,True,thenewbarcelonapost.com,"Laietana, 32, 08003 Barcelona",8003.0,41.385504,2.1772765,web,Barcelona,CAT
,,,,,,,,,,tot ràdio,False,totradio.com,,,,,web,Valencia/València,PV
,,,,,,,,,,totesport.cat,False,totesport.cat,"XAMMAR, 11, 08301 MATARÓ (BARCELONA)",8301.0,41.5396194,2.4476267,web,Barcelona,CAT
,,,,,,,,,,tottarragona.cat,True,tottarragona.cat,"Via de l’Imperi Romà,11, 43003 Tarragona",43003.0,41.1176516,1.2536254,web,Tarragona,CAT
,,,,,,,,,,tramuntana tv,True,tramuntanatv.com,,17600.0,42.2655066,2.9581046,web,Girona,CAT
,,,,,,,,,,tribuna,False,tribuna.cat,"Avenida Gaudí, 13 1r 2a - 08025 Barcelona",8025.0,41.4053539,2.1741729,web,Barcelona,CAT
,,,,,,,,,,tus noticias de la costera,True,tusnoticiasdelacostera.com,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600.0,39.1490688,-0.4374972,web,Valencia/València,PV
,,,,,,,,,,tus noticias de la plana,False,tusnoticiasdelaplana.com,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600.0,39.1490688,-0.4374972,web,Valencia/València,PV
,,,,,,,,,,tus noticias de la ribera,True,tusnoticiasdelaribera.com,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600.0,39.1490688,-0.4374972,web,Valencia/València,PV
,,,,,,,,,,tus noticias de la safor,True,tusnoticiasdelasafor.com,"SAN VICENTE FERRER Nº 33, 46600 ALZIRA (VALENCIA)",46600.0,39.1490688,-0.4374972,web,Valencia/València,PV
,,,,,,,,,,tva,True,tv-a.es,Santa Rosa 57 A1 - 03802 Alcoy (Alicante),3802.0,38.6923043,-0.4847152,"tv, web",Alicante/Alacant,PV
,,,,,,,,,,tv berguedà - bages,True,tvbergueda.alacarta.cat,"Casal d'avis, Plaça de Sant Joan, 08600 Berga, Barcelona",8600.0,42.1020848,1.844675,web,Barcelona,CAT
,,,,,,,,,,tv costa brava,True,tvcostabrava.alacarta.cat,"Avinguda de Platja d'Aro, 228, 17248 S'Agaró, Girona",17248.0,41.7967243,3.048248,"tv, web",Girona,CAT
,,,,,,,,,,tv girona,True,tvgirona.alacarta.cat,"Av. de Sant Francesc, 8, 17001 Girona",17001.0,41.9824216,2.8222526,"tv, web, app",Girona,CAT
,,,,,,,,,,tv ripollès,False,corisamediagrup.com,,17500.0,42.2936141,2.2236667,"tv, web, print, radio",Girona,CAT
,,,,,,,,,,tv tossa,False,tvtossa.cat,"Avenida Ferran Agulló, Num. 2 , Planta AT   17320 Tossa de Mar   Girona",17320.0,41.7211476,2.9289494,web,Girona,CAT
,,,,,,,,,,tv vilanova del vallès,True,tv.vilanovadelvalles.cat,"Plaça de l'Ajuntament, 1",8410.0,41.55415603857416,2.288854945941825,web,Barcelona,CAT
,,,,,,,,,,ua1 ràdio,True,ua1.cat,"Bisbe Martin Ruano,22 A-2 25006 Lleida",25006.0,41.7929665,2.7578765,"radio, app, web",Lleida,CAT
,,,,,,,,,,valència diari,True,valenciadiari.com,"Calle del Marques de Campo, 13",46007.0,39.46025601410668,-0.3871536443231182,web,Valencia/València,PV
,,,,,,,,,,valencia fiesta y tradición,True,valenciafiestaytradicion.com,,,,,web,Valencia/València,PV
,,,,,,,,,,valencia noticias,True,valencianoticias.com,"Carrer d'Azcárraga, 2, 46008 València",46008.0,39.4745511,-0.388615,web,Valencia/València,PV
,,,,,,,,,,valencia noticies,False,valencianoticies.com,"Carrer d'Azcárraga, 2, 46008 València",46009.0,39.4745511,-0.388615,web,Valencia/València,PV
,,,,,,,,,,valencia plaza,True,valenciaplaza.com,"Roger de Lauria, 19 4 A - Valencia 46002",46002.0,39.4694281,-0.3732906,"web, print, app, radio",Valencia/València,PV
,,,,,,,,,,vallès oriental televisió,True,votv.alacarta.cat,Travessia de Les Corts 131  08028  - Barcelona,8028.0,41.3815466,2.1258208,"app, tv, web",Barcelona,CAT
,,,,,,,,,,vallès visió,True,vallesvisio.cat,"Cinco Pinos, número 1 · 08100 Mollet del Vallès",8100.0,41.5450948,2.2089109,"web, app, tv",Barcelona,CAT
,,,,,,,,,,vallirana televisió,False,vallirana.tv,,,41.3848607,1.9317305,web,Barcelona,CAT
,,,,,,,,,,valors,True,valors.org,"Portal de Valldeix, 17 2n pis 08301 Mataró",8301.0,41.5422421,2.446026,"web, print, radio",Barcelona,CAT
,,,,,,,,,,verificat,True,verificat.cat,"Carrer de la Marina, 368, 08025 Barcelona",8025.0,41.40860944194269,2.169559424325648,web,Barcelona,CAT
,,,,,,,,,,vicolot costabrava,False,vicolot.com,,8500.0,41.9273762,2.2531929,web,Barcelona,CAT
,,,,,,,,,,videojocscat,False,videojocscat.cat,"C/ Sant Antoni, 42, 08172 Sant Cugat del Vallès (Barcelona)",8172.0,41.4695627,2.0809895,web,Barcelona,CAT
,,,,,,,,,,viladecans,False,viladecans.net,"Antiga Riera, 8 Viladecans BARCELONA (España)",8840.0,41.316352,2.0207953,web,Barcelona,CAT
,,,,,,,,,,vilaweb,True,vilaweb.cat,"Ferlandina, 43; codi Postal: 08001; localitat: Barcelona",8001.0,41.3795863,2.1683571,"web, print, app",Barcelona,CAT
,,,,,,,,,,vinaròs news,True,vinarosnews.net,"Avd Llibertat, 2 – 5B 12500 Vinaròs (Castelló)n",12500.0,40.4725897,0.472465,"web, print",Castellón/Castelló,PV
,,,,,,,,,,viu molins de rei,True,viumolinsderei.com,"Àngel Guimerà, 8, Molins de Rei, 08750 Molins de Rei, Barcelona",8750.0,41.4108564,2.0198005,web,Barcelona,CAT
,,,,,,,,,,vox uji radio,True,radio.uji.es,"Avinguda Sos Baynat, s/n, 12071 Castelló de la Plana",12071.0,39.992369,-0.0648462,"web, radio",Castellón/Castelló,PV
,,,,,,,,,,weekand sabadell,True,weekand.net,"Carrer de Blasco de Garay, 68 2n 1a, 08202, Sabadell",8202.0,41.5429811,2.1158757,web,Barcelona,CAT
